product_id	shop_id	search_word	visitor_count	data_dt	time_type	dt
prod_1427	shop_002	新款	2935	2025-01-06	7days	2025-01-06
prod_1202	shop_002	正品	362	2025-01-06	7days	2025-01-06
prod_1202	shop_002	限量	795	2025-01-06	7days	2025-01-06
prod_1202	shop_002	轩妈家	1303	2025-01-06	7days	2025-01-06
prod_1119	shop_003	网红款	2279	2025-01-06	7days	2025-01-06
prod_1119	shop_003	正品	2457	2025-01-06	7days	2025-01-06
prod_1119	shop_003	热销	2905	2025-01-06	7days	2025-01-06
prod_1417	shop_001	轩妈家	388	2025-01-06	7days	2025-01-06
prod_1417	shop_003	限量	397	2025-01-06	7days	2025-01-06
prod_1417	shop_002	优惠	429	2025-01-06	7days	2025-01-06
prod_1006	shop_001	轩妈家	2730	2025-01-06	7days	2025-01-06
prod_1006	shop_001	性价比	1779	2025-01-06	7days	2025-01-06
prod_1006	shop_001	热销	2836	2025-01-06	7days	2025-01-06
prod_1384	shop_003	优惠	326	2025-01-06	7days	2025-01-06
prod_1384	shop_003	正品	117	2025-01-06	7days	2025-01-06
prod_1384	shop_001	限量	1637	2025-01-06	7days	2025-01-06
prod_1085	shop_001	热销	344	2025-01-06	7days	2025-01-06
prod_1085	shop_002	优惠	2051	2025-01-06	7days	2025-01-06
prod_1085	shop_003	限量	74	2025-01-06	7days	2025-01-06
prod_1071	shop_002	热销	2542	2025-01-06	7days	2025-01-06
prod_1071	shop_001	优惠	1763	2025-01-06	7days	2025-01-06
prod_1071	shop_003	限量	133	2025-01-06	7days	2025-01-06
prod_1214	shop_003	热销	2587	2025-01-06	7days	2025-01-06
prod_1214	shop_002	新款	92	2025-01-06	7days	2025-01-06
prod_1214	shop_003	限量	1393	2025-01-06	7days	2025-01-06
prod_1307	shop_003	新款	1589	2025-01-06	7days	2025-01-06
prod_1307	shop_001	正品	1047	2025-01-06	7days	2025-01-06
prod_1307	shop_001	优惠	580	2025-01-06	7days	2025-01-06
prod_1427	shop_003	网红款	481	2025-01-06	30days	2025-01-06
prod_1427	shop_001	优惠	2138	2025-01-06	30days	2025-01-06
prod_1427	shop_003	新款	864	2025-01-06	30days	2025-01-06
prod_1465	shop_002	性价比	158	2025-01-06	30days	2025-01-06
prod_1465	shop_002	限量	1915	2025-01-06	30days	2025-01-06
prod_1465	shop_002	热销	2077	2025-01-06	30days	2025-01-06
prod_1239	shop_002	热销	707	2025-01-06	30days	2025-01-06
prod_1239	shop_001	轩妈家	409	2025-01-06	30days	2025-01-06
prod_1239	shop_002	优惠	977	2025-01-06	30days	2025-01-06
prod_1294	shop_001	轩妈家	1074	2025-01-06	30days	2025-01-06
prod_1294	shop_001	正品	2261	2025-01-06	30days	2025-01-06
prod_1294	shop_003	新款	1499	2025-01-06	30days	2025-01-06
prod_1403	shop_001	轩妈家	2036	2025-01-06	30days	2025-01-06
prod_1403	shop_003	性价比	2421	2025-01-06	30days	2025-01-06
prod_1403	shop_001	优惠	907	2025-01-06	30days	2025-01-06
prod_1325	shop_001	正品	2878	2025-01-06	30days	2025-01-06
prod_1325	shop_002	性价比	2861	2025-01-06	30days	2025-01-06
prod_1325	shop_001	限量	1616	2025-01-06	30days	2025-01-06
prod_1241	shop_003	正品	1466	2025-01-06	30days	2025-01-06
prod_1241	shop_003	性价比	2636	2025-01-06	30days	2025-01-06
prod_1241	shop_002	网红款	1518	2025-01-06	30days	2025-01-06
prod_1340	shop_002	网红款	2291	2025-01-06	30days	2025-01-06
prod_1340	shop_001	优惠	1888	2025-01-06	30days	2025-01-06
prod_1340	shop_003	新款	1577	2025-01-06	30days	2025-01-06
prod_1321	shop_001	性价比	1595	2025-01-06	30days	2025-01-06
prod_1321	shop_002	轩妈家	1601	2025-01-06	30days	2025-01-06
prod_1321	shop_003	限量	2228	2025-01-06	30days	2025-01-06
prod_1296	shop_003	轩妈家	59	2025-01-06	30days	2025-01-06
prod_1296	shop_001	热销	453	2025-01-06	30days	2025-01-06
prod_1296	shop_001	网红款	2606	2025-01-06	30days	2025-01-06
prod_1094	shop_003	优惠	1940	2025-01-06	30days	2025-01-06
prod_1094	shop_003	网红款	2554	2025-01-06	30days	2025-01-06
prod_1094	shop_001	热销	2631	2025-01-06	30days	2025-01-06
prod_1017	shop_003	优惠	1986	2025-01-06	30days	2025-01-06
prod_1017	shop_002	网红款	1239	2025-01-06	30days	2025-01-06
prod_1017	shop_003	限量	1048	2025-01-06	30days	2025-01-06
prod_1300	shop_002	热销	1772	2025-01-06	30days	2025-01-06
prod_1300	shop_002	轩妈家	1044	2025-01-06	30days	2025-01-06
prod_1300	shop_003	优惠	1356	2025-01-06	30days	2025-01-06
prod_1377	shop_002	性价比	194	2025-01-06	30days	2025-01-06
prod_1377	shop_001	网红款	1489	2025-01-06	30days	2025-01-06
prod_1377	shop_003	新款	755	2025-01-06	30days	2025-01-06
prod_1042	shop_002	热销	1552	2025-01-06	30days	2025-01-06
prod_1042	shop_003	轩妈家	1293	2025-01-06	30days	2025-01-06
prod_1042	shop_003	网红款	2816	2025-01-06	30days	2025-01-06
prod_1170	shop_001	新款	2483	2025-01-06	30days	2025-01-06
prod_1170	shop_003	热销	2637	2025-01-06	30days	2025-01-06
prod_1170	shop_001	限量	1653	2025-01-06	30days	2025-01-06
prod_1305	shop_001	新款	2736	2025-01-06	30days	2025-01-06
prod_1305	shop_002	优惠	689	2025-01-06	30days	2025-01-06
prod_1305	shop_002	限量	850	2025-01-06	30days	2025-01-06
prod_1146	shop_002	网红款	2622	2025-01-06	30days	2025-01-06
prod_1146	shop_002	热销	971	2025-01-06	30days	2025-01-06
prod_1146	shop_003	正品	799	2025-01-06	30days	2025-01-06
prod_1317	shop_003	网红款	2995	2025-01-06	30days	2025-01-06
prod_1317	shop_003	正品	1718	2025-01-06	30days	2025-01-06
prod_1317	shop_001	性价比	255	2025-01-06	30days	2025-01-06
prod_1470	shop_002	网红款	608	2025-01-06	30days	2025-01-06
prod_1470	shop_002	正品	375	2025-01-06	30days	2025-01-06
prod_1470	shop_002	轩妈家	1270	2025-01-06	30days	2025-01-06
prod_1221	shop_003	限量	692	2025-01-06	30days	2025-01-06
prod_1221	shop_002	热销	2097	2025-01-06	30days	2025-01-06
prod_1221	shop_003	轩妈家	112	2025-01-06	30days	2025-01-06
prod_1453	shop_003	优惠	1070	2025-01-06	30days	2025-01-06
prod_1453	shop_001	正品	1694	2025-01-06	30days	2025-01-06
prod_1453	shop_003	限量	2030	2025-01-06	30days	2025-01-06
prod_1039	shop_002	正品	890	2025-01-06	30days	2025-01-06
prod_1039	shop_002	优惠	1588	2025-01-06	30days	2025-01-06
prod_1039	shop_001	限量	2093	2025-01-06	30days	2025-01-06
prod_1405	shop_002	限量	2557	2025-01-06	30days	2025-01-06
prod_1405	shop_001	热销	208	2025-01-06	30days	2025-01-06
prod_1405	shop_001	网红款	2673	2025-01-06	30days	2025-01-06
prod_1307	shop_003	网红款	2259	2025-01-06	30days	2025-01-06
prod_1307	shop_002	优惠	2910	2025-01-06	30days	2025-01-06
prod_1307	shop_002	性价比	2987	2025-01-06	30days	2025-01-06
prod_1010	shop_001	性价比	605	2025-01-06	30days	2025-01-06
prod_1010	shop_002	优惠	2657	2025-01-06	30days	2025-01-06
prod_1010	shop_001	轩妈家	1964	2025-01-06	30days	2025-01-06
prod_1019	shop_001	轩妈家	2056	2025-01-06	30days	2025-01-06
prod_1019	shop_001	限量	2865	2025-01-06	30days	2025-01-06
prod_1019	shop_001	新款	542	2025-01-06	30days	2025-01-06
prod_1257	shop_001	正品	2723	2025-01-06	30days	2025-01-06
prod_1257	shop_001	新款	466	2025-01-06	30days	2025-01-06
prod_1257	shop_003	限量	157	2025-01-06	30days	2025-01-06
prod_1171	shop_003	正品	1719	2025-01-06	30days	2025-01-06
prod_1171	shop_002	限量	701	2025-01-06	30days	2025-01-06
prod_1171	shop_002	网红款	1527	2025-01-06	30days	2025-01-06
prod_1117	shop_003	限量	1758	2025-01-06	30days	2025-01-06
prod_1117	shop_001	性价比	1956	2025-01-06	30days	2025-01-06
prod_1117	shop_003	正品	1085	2025-01-06	30days	2025-01-06
prod_1037	shop_003	正品	1220	2025-01-06	30days	2025-01-06
prod_1037	shop_003	网红款	252	2025-01-06	30days	2025-01-06
prod_1037	shop_001	轩妈家	1860	2025-01-06	30days	2025-01-06
prod_1380	shop_001	正品	2905	2025-01-06	30days	2025-01-06
prod_1380	shop_003	热销	1443	2025-01-06	30days	2025-01-06
prod_1380	shop_002	轩妈家	1601	2025-01-06	30days	2025-01-06
prod_1181	shop_001	网红款	2040	2025-01-06	30days	2025-01-06
prod_1181	shop_002	优惠	2580	2025-01-06	30days	2025-01-06
prod_1181	shop_002	正品	950	2025-01-06	30days	2025-01-06
prod_1425	shop_002	轩妈家	188	2025-01-06	30days	2025-01-06
prod_1425	shop_002	正品	2592	2025-01-06	30days	2025-01-06
prod_1425	shop_003	网红款	615	2025-01-06	30days	2025-01-06
prod_1028	shop_002	正品	1659	2025-01-06	30days	2025-01-06
prod_1028	shop_002	热销	1878	2025-01-06	30days	2025-01-06
prod_1028	shop_002	轩妈家	608	2025-01-06	30days	2025-01-06
prod_1435	shop_002	限量	1895	2025-01-06	30days	2025-01-06
prod_1435	shop_001	正品	645	2025-01-06	30days	2025-01-06
prod_1435	shop_002	性价比	571	2025-01-06	30days	2025-01-06
prod_1123	shop_001	网红款	2001	2025-01-06	30days	2025-01-06
prod_1123	shop_002	限量	2366	2025-01-06	30days	2025-01-06
prod_1123	shop_002	新款	2365	2025-01-06	30days	2025-01-06
prod_1057	shop_001	优惠	1628	2025-01-06	30days	2025-01-06
prod_1057	shop_003	热销	131	2025-01-06	30days	2025-01-06
prod_1057	shop_001	网红款	1250	2025-01-06	30days	2025-01-06
prod_1025	shop_001	新款	313	2025-01-06	30days	2025-01-06
prod_1025	shop_002	热销	430	2025-01-06	30days	2025-01-06
prod_1025	shop_003	优惠	1294	2025-01-06	30days	2025-01-06
prod_1426	shop_003	优惠	819	2025-01-06	30days	2025-01-06
prod_1426	shop_001	热销	341	2025-01-06	30days	2025-01-06
prod_1426	shop_003	正品	531	2025-01-06	30days	2025-01-06
prod_1407	shop_001	轩妈家	331	2025-01-07	day	2025-01-07
prod_1407	shop_001	新款	1094	2025-01-07	day	2025-01-07
prod_1407	shop_003	网红款	854	2025-01-07	day	2025-01-07
prod_1481	shop_003	轩妈家	2727	2025-01-07	day	2025-01-07
prod_1481	shop_003	网红款	61	2025-01-07	day	2025-01-07
prod_1481	shop_001	限量	2310	2025-01-07	day	2025-01-07
prod_1241	shop_003	轩妈家	750	2025-01-07	day	2025-01-07
prod_1241	shop_001	性价比	1796	2025-01-07	day	2025-01-07
prod_1241	shop_001	新款	1952	2025-01-07	day	2025-01-07
prod_1153	shop_002	热销	399	2025-01-07	day	2025-01-07
prod_1153	shop_002	新款	2656	2025-01-07	day	2025-01-07
prod_1153	shop_001	性价比	950	2025-01-07	day	2025-01-07
prod_1039	shop_001	热销	1052	2025-01-07	day	2025-01-07
prod_1039	shop_002	限量	104	2025-01-07	day	2025-01-07
prod_1039	shop_001	正品	1952	2025-01-07	day	2025-01-07
prod_1202	shop_003	热销	890	2025-01-07	day	2025-01-07
prod_1202	shop_002	性价比	1527	2025-01-07	day	2025-01-07
prod_1202	shop_001	轩妈家	2043	2025-01-07	day	2025-01-07
prod_1247	shop_002	限量	1757	2025-01-07	day	2025-01-07
prod_1247	shop_001	性价比	1748	2025-01-07	day	2025-01-07
prod_1247	shop_002	轩妈家	2938	2025-01-07	day	2025-01-07
prod_1284	shop_002	网红款	1333	2025-01-07	day	2025-01-07
prod_1284	shop_001	热销	2369	2025-01-07	day	2025-01-07
prod_1284	shop_002	轩妈家	2995	2025-01-07	day	2025-01-07
prod_1275	shop_002	性价比	1819	2025-01-07	day	2025-01-07
prod_1275	shop_001	热销	1799	2025-01-07	day	2025-01-07
prod_1275	shop_001	轩妈家	1778	2025-01-07	day	2025-01-07
prod_1253	shop_003	正品	158	2025-01-07	day	2025-01-07
prod_1253	shop_003	性价比	1534	2025-01-07	day	2025-01-07
prod_1253	shop_003	热销	742	2025-01-07	day	2025-01-07
prod_1205	shop_002	优惠	210	2025-01-07	day	2025-01-07
prod_1205	shop_003	热销	924	2025-01-07	day	2025-01-07
prod_1205	shop_003	限量	2357	2025-01-07	day	2025-01-07
prod_1164	shop_001	优惠	2115	2025-01-07	day	2025-01-07
prod_1164	shop_003	新款	2519	2025-01-07	day	2025-01-07
prod_1164	shop_001	限量	1476	2025-01-07	day	2025-01-07
prod_1129	shop_003	限量	1605	2025-01-07	day	2025-01-07
prod_1129	shop_002	新款	713	2025-01-07	day	2025-01-07
prod_1129	shop_002	正品	1507	2025-01-07	day	2025-01-07
prod_1067	shop_001	正品	73	2025-01-07	day	2025-01-07
prod_1067	shop_003	性价比	213	2025-01-07	day	2025-01-07
prod_1067	shop_001	限量	1341	2025-01-07	day	2025-01-07
prod_1191	shop_003	正品	2324	2025-01-07	day	2025-01-07
prod_1191	shop_001	轩妈家	2893	2025-01-07	day	2025-01-07
prod_1191	shop_002	新款	370	2025-01-07	day	2025-01-07
prod_1453	shop_002	限量	192	2025-01-07	day	2025-01-07
prod_1453	shop_001	新款	1419	2025-01-07	day	2025-01-07
prod_1453	shop_003	正品	1715	2025-01-07	day	2025-01-07
prod_1325	shop_003	新款	2861	2025-01-07	day	2025-01-07
prod_1325	shop_001	轩妈家	223	2025-01-07	day	2025-01-07
prod_1325	shop_003	正品	2483	2025-01-07	day	2025-01-07
prod_1189	shop_001	优惠	1304	2025-01-07	day	2025-01-07
prod_1189	shop_003	性价比	1264	2025-01-07	day	2025-01-07
prod_1189	shop_003	限量	1590	2025-01-07	day	2025-01-07
prod_1146	shop_003	优惠	2742	2025-01-07	day	2025-01-07
prod_1146	shop_003	网红款	941	2025-01-07	day	2025-01-07
prod_1146	shop_002	轩妈家	1000	2025-01-07	day	2025-01-07
prod_1209	shop_003	轩妈家	2022	2025-01-07	day	2025-01-07
prod_1209	shop_003	新款	1256	2025-01-07	day	2025-01-07
prod_1209	shop_003	性价比	2799	2025-01-07	day	2025-01-07
prod_1285	shop_002	新款	689	2025-01-07	day	2025-01-07
prod_1285	shop_001	性价比	1017	2025-01-07	day	2025-01-07
prod_1285	shop_001	正品	489	2025-01-07	day	2025-01-07
prod_1122	shop_002	性价比	1623	2025-01-07	day	2025-01-07
prod_1122	shop_003	新款	1017	2025-01-07	day	2025-01-07
prod_1122	shop_003	正品	831	2025-01-07	day	2025-01-07
prod_1220	shop_002	性价比	189	2025-01-07	day	2025-01-07
prod_1220	shop_002	网红款	2586	2025-01-07	day	2025-01-07
prod_1220	shop_002	正品	140	2025-01-07	day	2025-01-07
prod_1305	shop_002	限量	2547	2025-01-07	day	2025-01-07
prod_1305	shop_001	新款	916	2025-01-07	day	2025-01-07
prod_1305	shop_003	正品	1017	2025-01-07	day	2025-01-07
prod_1038	shop_002	轩妈家	1802	2025-01-07	day	2025-01-07
prod_1038	shop_001	限量	1771	2025-01-07	day	2025-01-07
prod_1038	shop_003	新款	2310	2025-01-07	day	2025-01-07
prod_1431	shop_003	限量	457	2025-01-07	day	2025-01-07
prod_1431	shop_003	优惠	1421	2025-01-07	day	2025-01-07
prod_1431	shop_001	正品	1542	2025-01-07	day	2025-01-07
prod_1252	shop_001	新款	2691	2025-01-07	day	2025-01-07
prod_1252	shop_001	正品	632	2025-01-07	day	2025-01-07
prod_1252	shop_003	网红款	649	2025-01-07	day	2025-01-07
prod_1382	shop_003	新款	197	2025-01-07	day	2025-01-07
prod_1382	shop_003	正品	1417	2025-01-07	day	2025-01-07
prod_1382	shop_002	网红款	2573	2025-01-07	day	2025-01-07
prod_1486	shop_001	网红款	2788	2025-01-07	day	2025-01-07
prod_1486	shop_002	热销	91	2025-01-07	day	2025-01-07
prod_1486	shop_001	新款	1054	2025-01-07	day	2025-01-07
prod_1333	shop_001	性价比	2443	2025-01-07	day	2025-01-07
prod_1333	shop_002	正品	1880	2025-01-07	day	2025-01-07
prod_1333	shop_002	轩妈家	792	2025-01-07	day	2025-01-07
prod_1490	shop_003	限量	1645	2025-01-07	day	2025-01-07
prod_1490	shop_002	正品	1166	2025-01-07	day	2025-01-07
prod_1490	shop_003	热销	2980	2025-01-07	day	2025-01-07
prod_1186	shop_002	热销	2397	2025-01-07	day	2025-01-07
prod_1186	shop_002	限量	2418	2025-01-07	day	2025-01-07
prod_1186	shop_002	优惠	341	2025-01-07	day	2025-01-07
prod_1368	shop_001	网红款	2549	2025-01-07	day	2025-01-07
prod_1368	shop_003	热销	839	2025-01-07	day	2025-01-07
prod_1368	shop_003	限量	897	2025-01-07	day	2025-01-07
prod_1047	shop_002	性价比	1888	2025-01-07	day	2025-01-07
prod_1047	shop_001	轩妈家	327	2025-01-07	day	2025-01-07
prod_1047	shop_002	优惠	2056	2025-01-07	day	2025-01-07
prod_1296	shop_002	新款	1377	2025-01-07	day	2025-01-07
prod_1296	shop_001	正品	605	2025-01-07	day	2025-01-07
prod_1296	shop_001	轩妈家	194	2025-01-07	day	2025-01-07
prod_1281	shop_003	轩妈家	2586	2025-01-07	day	2025-01-07
prod_1281	shop_003	正品	2704	2025-01-07	day	2025-01-07
prod_1281	shop_001	热销	1113	2025-01-07	day	2025-01-07
prod_1266	shop_002	性价比	2189	2025-01-07	day	2025-01-07
prod_1266	shop_001	新款	2400	2025-01-07	day	2025-01-07
prod_1266	shop_003	正品	2633	2025-01-07	day	2025-01-07
prod_1140	shop_003	网红款	2421	2025-01-07	day	2025-01-07
prod_1140	shop_003	热销	1912	2025-01-07	day	2025-01-07
prod_1140	shop_001	性价比	1373	2025-01-07	day	2025-01-07
prod_1201	shop_001	限量	1753	2025-01-07	day	2025-01-07
prod_1201	shop_003	网红款	2190	2025-01-07	day	2025-01-07
prod_1201	shop_002	新款	1677	2025-01-07	day	2025-01-07
prod_1256	shop_002	性价比	2535	2025-01-07	day	2025-01-07
prod_1256	shop_002	网红款	738	2025-01-07	day	2025-01-07
prod_1256	shop_003	优惠	1125	2025-01-07	day	2025-01-07
prod_1382	shop_001	网红款	2108	2025-01-07	week	2025-01-07
prod_1382	shop_003	热销	352	2025-01-07	week	2025-01-07
prod_1382	shop_001	性价比	985	2025-01-07	week	2025-01-07
prod_1237	shop_003	限量	2399	2025-01-07	week	2025-01-07
prod_1237	shop_001	轩妈家	1284	2025-01-07	week	2025-01-07
prod_1237	shop_001	新款	1043	2025-01-07	week	2025-01-07
prod_1182	shop_001	正品	2481	2025-01-07	week	2025-01-07
prod_1182	shop_003	新款	1261	2025-01-07	week	2025-01-07
prod_1182	shop_003	轩妈家	1214	2025-01-07	week	2025-01-07
prod_1109	shop_001	新款	737	2025-01-07	week	2025-01-07
prod_1109	shop_001	限量	1109	2025-01-07	week	2025-01-07
prod_1109	shop_003	正品	2543	2025-01-07	week	2025-01-07
prod_1483	shop_002	网红款	1314	2025-01-07	week	2025-01-07
prod_1483	shop_001	限量	885	2025-01-07	week	2025-01-07
prod_1483	shop_001	热销	2010	2025-01-07	week	2025-01-07
prod_1353	shop_001	轩妈家	1751	2025-01-07	week	2025-01-07
prod_1353	shop_001	性价比	2356	2025-01-07	week	2025-01-07
prod_1353	shop_003	正品	188	2025-01-07	week	2025-01-07
prod_1427	shop_002	轩妈家	120	2025-01-07	week	2025-01-07
prod_1427	shop_001	限量	2560	2025-01-07	week	2025-01-07
prod_1427	shop_002	热销	2111	2025-01-07	week	2025-01-07
prod_1001	shop_003	网红款	606	2025-01-07	week	2025-01-07
prod_1001	shop_002	正品	1090	2025-01-07	week	2025-01-07
prod_1001	shop_001	新款	802	2025-01-07	week	2025-01-07
prod_1337	shop_003	热销	1666	2025-01-07	week	2025-01-07
prod_1337	shop_001	性价比	2717	2025-01-07	week	2025-01-07
prod_1337	shop_001	新款	1923	2025-01-07	week	2025-01-07
prod_1199	shop_002	轩妈家	392	2025-01-07	week	2025-01-07
prod_1199	shop_002	网红款	1496	2025-01-07	week	2025-01-07
prod_1199	shop_001	优惠	1421	2025-01-07	week	2025-01-07
prod_1117	shop_001	网红款	278	2025-01-07	week	2025-01-07
prod_1117	shop_002	热销	1114	2025-01-07	week	2025-01-07
prod_1117	shop_002	新款	1482	2025-01-07	week	2025-01-07
prod_1272	shop_003	优惠	2501	2025-01-07	week	2025-01-07
prod_1272	shop_003	限量	2311	2025-01-07	week	2025-01-07
prod_1272	shop_001	性价比	354	2025-01-07	week	2025-01-07
prod_1033	shop_001	热销	454	2025-01-07	week	2025-01-07
prod_1033	shop_001	新款	1905	2025-01-07	week	2025-01-07
prod_1033	shop_002	性价比	1196	2025-01-07	week	2025-01-07
prod_1065	shop_003	新款	1523	2025-01-07	week	2025-01-07
prod_1065	shop_003	正品	942	2025-01-07	week	2025-01-07
prod_1065	shop_003	优惠	2978	2025-01-07	week	2025-01-07
prod_1431	shop_001	网红款	2859	2025-01-07	week	2025-01-07
prod_1431	shop_003	新款	2296	2025-01-07	week	2025-01-07
prod_1431	shop_003	优惠	2735	2025-01-07	week	2025-01-07
prod_1125	shop_003	优惠	2439	2025-01-07	week	2025-01-07
prod_1125	shop_001	新款	2332	2025-01-07	week	2025-01-07
prod_1125	shop_002	正品	2165	2025-01-07	week	2025-01-07
prod_1209	shop_001	优惠	1841	2025-01-07	week	2025-01-07
prod_1209	shop_003	网红款	758	2025-01-07	week	2025-01-07
prod_1209	shop_001	性价比	2874	2025-01-07	week	2025-01-07
prod_1318	shop_002	轩妈家	1089	2025-01-07	week	2025-01-07
prod_1318	shop_001	限量	1938	2025-01-07	week	2025-01-07
prod_1318	shop_002	性价比	1680	2025-01-07	week	2025-01-07
prod_1051	shop_002	限量	112	2025-01-07	week	2025-01-07
prod_1051	shop_001	性价比	176	2025-01-07	week	2025-01-07
prod_1051	shop_002	轩妈家	77	2025-01-07	week	2025-01-07
prod_1456	shop_002	限量	1641	2025-01-07	week	2025-01-07
prod_1456	shop_001	性价比	313	2025-01-07	week	2025-01-07
prod_1456	shop_003	优惠	1372	2025-01-07	week	2025-01-07
prod_1422	shop_001	新款	2583	2025-01-07	week	2025-01-07
prod_1422	shop_003	正品	1876	2025-01-07	week	2025-01-07
prod_1422	shop_003	优惠	2481	2025-01-07	week	2025-01-07
prod_1196	shop_003	性价比	2920	2025-01-07	week	2025-01-07
prod_1196	shop_003	正品	2389	2025-01-07	week	2025-01-07
prod_1196	shop_003	网红款	2802	2025-01-07	week	2025-01-07
prod_1115	shop_001	限量	1688	2025-01-07	week	2025-01-07
prod_1115	shop_001	热销	526	2025-01-07	week	2025-01-07
prod_1115	shop_003	新款	2240	2025-01-07	week	2025-01-07
prod_1162	shop_002	优惠	261	2025-01-07	week	2025-01-07
prod_1162	shop_001	正品	1013	2025-01-07	week	2025-01-07
prod_1162	shop_002	限量	1821	2025-01-07	week	2025-01-07
prod_1113	shop_001	新款	2189	2025-01-07	week	2025-01-07
prod_1113	shop_003	热销	1400	2025-01-07	week	2025-01-07
prod_1113	shop_002	限量	616	2025-01-07	week	2025-01-07
prod_1097	shop_003	网红款	1765	2025-01-07	week	2025-01-07
prod_1097	shop_001	正品	256	2025-01-07	week	2025-01-07
prod_1097	shop_001	优惠	2908	2025-01-07	week	2025-01-07
prod_1121	shop_003	热销	2637	2025-01-07	week	2025-01-07
prod_1121	shop_001	网红款	2829	2025-01-07	week	2025-01-07
prod_1121	shop_001	限量	1465	2025-01-07	week	2025-01-07
prod_1173	shop_001	网红款	1072	2025-01-07	week	2025-01-07
prod_1173	shop_002	性价比	2979	2025-01-07	week	2025-01-07
prod_1173	shop_003	新款	1226	2025-01-07	week	2025-01-07
prod_1480	shop_002	热销	808	2025-01-07	week	2025-01-07
prod_1480	shop_002	性价比	281	2025-01-07	week	2025-01-07
prod_1480	shop_001	轩妈家	791	2025-01-07	week	2025-01-07
prod_1486	shop_002	正品	811	2025-01-07	week	2025-01-07
prod_1486	shop_003	热销	1340	2025-01-07	week	2025-01-07
prod_1486	shop_003	轩妈家	1102	2025-01-07	week	2025-01-07
prod_1470	shop_001	热销	1347	2025-01-07	week	2025-01-07
prod_1470	shop_002	正品	778	2025-01-07	week	2025-01-07
prod_1470	shop_001	性价比	84	2025-01-07	week	2025-01-07
prod_1180	shop_002	轩妈家	2575	2025-01-07	week	2025-01-07
prod_1180	shop_003	优惠	2717	2025-01-07	week	2025-01-07
prod_1180	shop_002	热销	2248	2025-01-07	week	2025-01-07
prod_1303	shop_002	优惠	607	2025-01-07	week	2025-01-07
prod_1303	shop_003	网红款	1261	2025-01-07	week	2025-01-07
prod_1303	shop_002	性价比	529	2025-01-07	week	2025-01-07
prod_1346	shop_001	新款	977	2025-01-07	week	2025-01-07
prod_1346	shop_002	正品	1071	2025-01-07	week	2025-01-07
prod_1346	shop_001	热销	2709	2025-01-07	week	2025-01-07
prod_1024	shop_001	限量	1598	2025-01-07	week	2025-01-07
prod_1024	shop_002	热销	572	2025-01-07	week	2025-01-07
prod_1024	shop_002	轩妈家	1255	2025-01-07	week	2025-01-07
prod_1248	shop_003	网红款	1249	2025-01-07	week	2025-01-07
prod_1248	shop_002	轩妈家	2135	2025-01-07	week	2025-01-07
prod_1248	shop_001	优惠	2257	2025-01-07	week	2025-01-07
prod_1292	shop_003	正品	1744	2025-01-07	week	2025-01-07
prod_1292	shop_003	热销	1161	2025-01-07	week	2025-01-07
prod_1292	shop_001	优惠	1872	2025-01-07	week	2025-01-07
prod_1355	shop_003	轩妈家	812	2025-01-07	week	2025-01-07
prod_1355	shop_002	热销	1892	2025-01-07	week	2025-01-07
prod_1355	shop_003	新款	2925	2025-01-07	week	2025-01-07
prod_1067	shop_003	网红款	1812	2025-01-07	week	2025-01-07
prod_1067	shop_001	轩妈家	2266	2025-01-07	week	2025-01-07
prod_1067	shop_003	限量	1837	2025-01-07	week	2025-01-07
prod_1239	shop_003	轩妈家	491	2025-01-07	week	2025-01-07
prod_1239	shop_002	优惠	2360	2025-01-07	week	2025-01-07
prod_1239	shop_002	网红款	965	2025-01-07	week	2025-01-07
prod_1081	shop_001	限量	2638	2025-01-07	month	2025-01-07
prod_1081	shop_003	热销	2838	2025-01-07	month	2025-01-07
prod_1081	shop_001	性价比	1575	2025-01-07	month	2025-01-07
prod_1168	shop_003	优惠	2161	2025-01-07	month	2025-01-07
prod_1168	shop_003	轩妈家	1412	2025-01-07	month	2025-01-07
prod_1168	shop_001	新款	200	2025-01-07	month	2025-01-07
prod_1110	shop_002	限量	2271	2025-01-07	month	2025-01-07
prod_1110	shop_003	优惠	286	2025-01-07	month	2025-01-07
prod_1110	shop_003	轩妈家	1512	2025-01-07	month	2025-01-07
prod_1342	shop_002	性价比	2819	2025-01-07	month	2025-01-07
prod_1342	shop_002	新款	427	2025-01-07	month	2025-01-07
prod_1342	shop_002	优惠	2787	2025-01-07	month	2025-01-07
prod_1381	shop_001	新款	2110	2025-01-07	month	2025-01-07
prod_1381	shop_001	网红款	569	2025-01-07	month	2025-01-07
prod_1381	shop_002	性价比	2229	2025-01-07	month	2025-01-07
prod_1189	shop_003	网红款	1320	2025-01-07	month	2025-01-07
prod_1189	shop_002	正品	2409	2025-01-07	month	2025-01-07
prod_1189	shop_003	限量	1448	2025-01-07	month	2025-01-07
prod_1167	shop_002	性价比	2986	2025-01-07	month	2025-01-07
prod_1167	shop_002	网红款	1770	2025-01-07	month	2025-01-07
prod_1167	shop_002	正品	2296	2025-01-07	month	2025-01-07
prod_1459	shop_002	网红款	849	2025-01-07	month	2025-01-07
prod_1459	shop_001	轩妈家	1435	2025-01-07	month	2025-01-07
prod_1459	shop_002	新款	2546	2025-01-07	month	2025-01-07
prod_1213	shop_002	网红款	122	2025-01-07	month	2025-01-07
