sku_id	product_id	shop_id	sku_name	color	price	category_id	category_name	create_time	dt
sku_10224	prod_1022	shop_003	服饰_商品_10224	红	71.39	cate_1	服饰	2024-12-09 00:00:00	2025-01-04
sku_10225	prod_1022	shop_003	服饰_商品_10225	绿	163.71	cate_1	服饰	2024-12-11 00:00:00	2025-01-04
sku_10226	prod_1022	shop_003	电子产品_商品_10226	红	209.56	cate_2	电子产品	2024-12-15 00:00:00	2025-01-04
sku_10227	prod_1022	shop_003	电子产品_商品_10227	黑	367.75	cate_2	电子产品	2024-12-13 00:00:00	2025-01-04
sku_10228	prod_1022	shop_003	电子产品_商品_10228	白	271.75	cate_2	电子产品	2024-12-27 00:00:00	2025-01-04
sku_10229	prod_1022	shop_003	电子产品_商品_10229	黑	12.77	cate_2	电子产品	2024-12-24 00:00:00	2025-01-04
sku_10230	prod_1023	shop_003	电子产品_商品_10230	红	176.62	cate_2	电子产品	2025-01-03 00:00:00	2025-01-04
sku_10231	prod_1023	shop_003	食品_商品_10231	白	487.46	cate_3	食品	2025-01-02 00:00:00	2025-01-04
sku_10232	prod_1023	shop_003	食品_商品_10232	蓝	399.57	cate_3	食品	2025-01-03 00:00:00	2025-01-04
sku_10233	prod_1023	shop_003	食品_商品_10233	白	446.11	cate_3	食品	2024-12-06 00:00:00	2025-01-04
sku_10234	prod_1023	shop_003	食品_商品_10234	红	273.6	cate_3	食品	2024-12-10 00:00:00	2025-01-04
sku_10235	prod_1023	shop_003	食品_商品_10235	蓝	298.06	cate_3	食品	2024-12-16 00:00:00	2025-01-04
sku_10236	prod_1023	shop_003	家居_商品_10236	绿	163.36	cate_4	家居	2024-12-08 00:00:00	2025-01-04
sku_10237	prod_1023	shop_003	家居_商品_10237	蓝	313.81	cate_4	家居	2024-12-29 00:00:00	2025-01-04
sku_10238	prod_1023	shop_003	家居_商品_10238	黑	163.64	cate_4	家居	2024-12-19 00:00:00	2025-01-04
sku_10239	prod_1023	shop_003	家居_商品_10239	黑	360.45	cate_4	家居	2024-12-28 00:00:00	2025-01-04
sku_10240	prod_1024	shop_003	家居_商品_10240	蓝	169.4	cate_4	家居	2024-12-19 00:00:00	2025-01-04
sku_10241	prod_1024	shop_001	服饰_商品_10241	绿	74.53	cate_1	服饰	2024-12-29 00:00:00	2025-01-05
sku_10242	prod_1024	shop_001	服饰_商品_10242	绿	431.88	cate_1	服饰	2024-12-09 00:00:00	2025-01-05
sku_10243	prod_1024	shop_001	服饰_商品_10243	红	450.99	cate_1	服饰	2024-12-11 00:00:00	2025-01-05
sku_10244	prod_1024	shop_001	服饰_商品_10244	绿	263.62	cate_1	服饰	2024-12-14 00:00:00	2025-01-05
sku_10245	prod_1024	shop_001	服饰_商品_10245	红	251.63	cate_1	服饰	2024-12-21 00:00:00	2025-01-05
sku_10246	prod_1024	shop_001	电子产品_商品_10246	黑	245.51	cate_2	电子产品	2024-12-19 00:00:00	2025-01-05
sku_10247	prod_1024	shop_001	电子产品_商品_10247	红	339.02	cate_2	电子产品	2024-12-11 00:00:00	2025-01-05
sku_10248	prod_1024	shop_001	电子产品_商品_10248	白	302.49	cate_2	电子产品	2025-01-02 00:00:00	2025-01-05
sku_10249	prod_1024	shop_001	电子产品_商品_10249	绿	207.03	cate_2	电子产品	2024-12-26 00:00:00	2025-01-05
sku_10250	prod_1025	shop_001	电子产品_商品_10250	白	42.45	cate_2	电子产品	2024-12-13 00:00:00	2025-01-05
sku_10251	prod_1025	shop_001	食品_商品_10251	黑	17.98	cate_3	食品	2024-12-07 00:00:00	2025-01-05
sku_10252	prod_1025	shop_001	食品_商品_10252	蓝	230.54	cate_3	食品	2024-12-23 00:00:00	2025-01-05
sku_10253	prod_1025	shop_001	食品_商品_10253	白	165.65	cate_3	食品	2024-12-30 00:00:00	2025-01-05
sku_10254	prod_1025	shop_001	食品_商品_10254	白	312.01	cate_3	食品	2024-12-20 00:00:00	2025-01-05
sku_10255	prod_1025	shop_001	食品_商品_10255	黑	373.76	cate_3	食品	2024-12-21 00:00:00	2025-01-05
sku_10256	prod_1025	shop_001	家居_商品_10256	绿	497.36	cate_4	家居	2025-01-03 00:00:00	2025-01-05
sku_10257	prod_1025	shop_001	家居_商品_10257	红	60.61	cate_4	家居	2024-12-09 00:00:00	2025-01-05
sku_10258	prod_1025	shop_001	家居_商品_10258	绿	455.62	cate_4	家居	2024-12-18 00:00:00	2025-01-05
sku_10259	prod_1025	shop_001	家居_商品_10259	蓝	210.36	cate_4	家居	2024-12-24 00:00:00	2025-01-05
sku_10260	prod_1026	shop_001	家居_商品_10260	蓝	138.52	cate_4	家居	2024-12-10 00:00:00	2025-01-05
sku_10261	prod_1026	shop_002	服饰_商品_10261	红	483.4	cate_1	服饰	2024-12-23 00:00:00	2025-01-05
sku_10262	prod_1026	shop_002	服饰_商品_10262	蓝	146.59	cate_1	服饰	2024-12-29 00:00:00	2025-01-05
sku_10263	prod_1026	shop_002	服饰_商品_10263	绿	261.56	cate_1	服饰	2024-12-08 00:00:00	2025-01-05
sku_10264	prod_1026	shop_002	服饰_商品_10264	红	147.88	cate_1	服饰	2024-12-17 00:00:00	2025-01-05
sku_10265	prod_1026	shop_002	服饰_商品_10265	黑	104.22	cate_1	服饰	2024-12-11 00:00:00	2025-01-05
sku_10266	prod_1026	shop_002	电子产品_商品_10266	白	411.69	cate_2	电子产品	2024-12-31 00:00:00	2025-01-05
sku_10267	prod_1026	shop_002	电子产品_商品_10267	红	306.25	cate_2	电子产品	2024-12-09 00:00:00	2025-01-05
sku_10268	prod_1026	shop_002	电子产品_商品_10268	蓝	250.95	cate_2	电子产品	2024-12-14 00:00:00	2025-01-05
sku_10269	prod_1026	shop_002	电子产品_商品_10269	白	144.29	cate_2	电子产品	2024-12-09 00:00:00	2025-01-05
sku_10270	prod_1027	shop_002	电子产品_商品_10270	黑	278.65	cate_2	电子产品	2025-01-02 00:00:00	2025-01-05
sku_10271	prod_1027	shop_002	食品_商品_10271	白	68.72	cate_3	食品	2024-12-23 00:00:00	2025-01-05
sku_10272	prod_1027	shop_002	食品_商品_10272	白	166.43	cate_3	食品	2025-01-02 00:00:00	2025-01-05
sku_10273	prod_1027	shop_002	食品_商品_10273	蓝	204.72	cate_3	食品	2024-12-11 00:00:00	2025-01-05
sku_10274	prod_1027	shop_002	食品_商品_10274	白	239.77	cate_3	食品	2024-12-18 00:00:00	2025-01-05
sku_10275	prod_1027	shop_002	食品_商品_10275	绿	113.96	cate_3	食品	2024-12-29 00:00:00	2025-01-05
sku_10276	prod_1027	shop_002	家居_商品_10276	黑	166.65	cate_4	家居	2024-12-16 00:00:00	2025-01-05
sku_10277	prod_1027	shop_002	家居_商品_10277	绿	89.13	cate_4	家居	2024-12-27 00:00:00	2025-01-05
sku_10278	prod_1027	shop_002	家居_商品_10278	红	432.49	cate_4	家居	2024-12-19 00:00:00	2025-01-05
sku_10279	prod_1027	shop_002	家居_商品_10279	白	206.33	cate_4	家居	2024-12-19 00:00:00	2025-01-05
sku_10280	prod_1028	shop_002	家居_商品_10280	黑	213.25	cate_4	家居	2024-12-15 00:00:00	2025-01-05
sku_10281	prod_1028	shop_003	服饰_商品_10281	绿	45.33	cate_1	服饰	2024-12-21 00:00:00	2025-01-05
sku_10282	prod_1028	shop_003	服饰_商品_10282	白	434.04	cate_1	服饰	2024-12-09 00:00:00	2025-01-05
sku_10283	prod_1028	shop_003	服饰_商品_10283	白	274.21	cate_1	服饰	2024-12-31 00:00:00	2025-01-05
sku_10284	prod_1028	shop_003	服饰_商品_10284	白	389.24	cate_1	服饰	2024-12-08 00:00:00	2025-01-05
sku_10285	prod_1028	shop_003	服饰_商品_10285	蓝	357.1	cate_1	服饰	2024-12-12 00:00:00	2025-01-05
sku_10286	prod_1028	shop_003	电子产品_商品_10286	蓝	417.85	cate_2	电子产品	2024-12-09 00:00:00	2025-01-05
sku_10287	prod_1028	shop_003	电子产品_商品_10287	绿	143.54	cate_2	电子产品	2024-12-29 00:00:00	2025-01-05
sku_10288	prod_1028	shop_003	电子产品_商品_10288	白	189.4	cate_2	电子产品	2024-12-25 00:00:00	2025-01-05
sku_10289	prod_1028	shop_003	电子产品_商品_10289	黑	479.97	cate_2	电子产品	2024-12-26 00:00:00	2025-01-05
sku_10290	prod_1029	shop_003	电子产品_商品_10290	蓝	470.79	cate_2	电子产品	2025-01-04 00:00:00	2025-01-05
sku_10291	prod_1029	shop_003	食品_商品_10291	白	400.68	cate_3	食品	2024-12-14 00:00:00	2025-01-05
sku_10292	prod_1029	shop_003	食品_商品_10292	白	221.17	cate_3	食品	2024-12-10 00:00:00	2025-01-05
sku_10293	prod_1029	shop_003	食品_商品_10293	黑	320.91	cate_3	食品	2025-01-03 00:00:00	2025-01-05
sku_10294	prod_1029	shop_003	食品_商品_10294	红	493.52	cate_3	食品	2024-12-07 00:00:00	2025-01-05
sku_10295	prod_1029	shop_003	食品_商品_10295	红	180.02	cate_3	食品	2024-12-31 00:00:00	2025-01-05
sku_10296	prod_1029	shop_003	家居_商品_10296	白	68.48	cate_4	家居	2024-12-27 00:00:00	2025-01-05
sku_10297	prod_1029	shop_003	家居_商品_10297	绿	44.62	cate_4	家居	2024-12-16 00:00:00	2025-01-05
sku_10298	prod_1029	shop_003	家居_商品_10298	白	139.0	cate_4	家居	2024-12-06 00:00:00	2025-01-05
sku_10299	prod_1029	shop_003	家居_商品_10299	红	457.21	cate_4	家居	2024-12-16 00:00:00	2025-01-05
sku_10300	prod_1030	shop_003	家居_商品_10300	白	173.72	cate_4	家居	2024-12-30 00:00:00	2025-01-05
sku_10301	prod_1030	shop_001	服饰_商品_10301	白	53.3	cate_1	服饰	2025-01-04 00:00:00	2025-01-06
sku_10302	prod_1030	shop_001	服饰_商品_10302	蓝	422.99	cate_1	服饰	2024-12-11 00:00:00	2025-01-06
sku_10303	prod_1030	shop_001	服饰_商品_10303	红	139.67	cate_1	服饰	2024-12-22 00:00:00	2025-01-06
sku_10304	prod_1030	shop_001	服饰_商品_10304	蓝	137.93	cate_1	服饰	2024-12-22 00:00:00	2025-01-06
sku_10305	prod_1030	shop_001	服饰_商品_10305	红	347.88	cate_1	服饰	2024-12-18 00:00:00	2025-01-06
sku_10306	prod_1030	shop_001	电子产品_商品_10306	白	146.48	cate_2	电子产品	2024-12-11 00:00:00	2025-01-06
sku_10307	prod_1030	shop_001	电子产品_商品_10307	红	430.19	cate_2	电子产品	2024-12-08 00:00:00	2025-01-06
sku_10308	prod_1030	shop_001	电子产品_商品_10308	蓝	189.65	cate_2	电子产品	2024-12-25 00:00:00	2025-01-06
sku_10309	prod_1030	shop_001	电子产品_商品_10309	蓝	97.59	cate_2	电子产品	2025-01-05 00:00:00	2025-01-06
sku_10310	prod_1031	shop_001	电子产品_商品_10310	绿	288.84	cate_2	电子产品	2024-12-14 00:00:00	2025-01-06
sku_10311	prod_1031	shop_001	食品_商品_10311	蓝	391.83	cate_3	食品	2024-12-27 00:00:00	2025-01-06
sku_10312	prod_1031	shop_001	食品_商品_10312	红	334.37	cate_3	食品	2024-12-29 00:00:00	2025-01-06
sku_10313	prod_1031	shop_001	食品_商品_10313	白	432.28	cate_3	食品	2024-12-12 00:00:00	2025-01-06
sku_10314	prod_1031	shop_001	食品_商品_10314	红	50.55	cate_3	食品	2024-12-07 00:00:00	2025-01-06
sku_10315	prod_1031	shop_001	食品_商品_10315	绿	286.37	cate_3	食品	2024-12-17 00:00:00	2025-01-06
sku_10316	prod_1031	shop_001	家居_商品_10316	蓝	422.87	cate_4	家居	2025-01-05 00:00:00	2025-01-06
sku_10317	prod_1031	shop_001	家居_商品_10317	绿	288.19	cate_4	家居	2025-01-04 00:00:00	2025-01-06
sku_10318	prod_1031	shop_001	家居_商品_10318	白	36.72	cate_4	家居	2025-01-05 00:00:00	2025-01-06
sku_10319	prod_1031	shop_001	家居_商品_10319	红	309.47	cate_4	家居	2024-12-31 00:00:00	2025-01-06
sku_10320	prod_1032	shop_001	家居_商品_10320	红	253.33	cate_4	家居	2024-12-19 00:00:00	2025-01-06
sku_10321	prod_1032	shop_002	服饰_商品_10321	绿	284.24	cate_1	服饰	2024-12-07 00:00:00	2025-01-06
sku_10322	prod_1032	shop_002	服饰_商品_10322	黑	465.04	cate_1	服饰	2025-01-03 00:00:00	2025-01-06
sku_10323	prod_1032	shop_002	服饰_商品_10323	蓝	217.22	cate_1	服饰	2025-01-05 00:00:00	2025-01-06
sku_10324	prod_1032	shop_002	服饰_商品_10324	绿	478.6	cate_1	服饰	2024-12-19 00:00:00	2025-01-06
sku_10325	prod_1032	shop_002	服饰_商品_10325	蓝	258.87	cate_1	服饰	2024-12-27 00:00:00	2025-01-06
sku_10326	prod_1032	shop_002	电子产品_商品_10326	黑	420.86	cate_2	电子产品	2024-12-31 00:00:00	2025-01-06
sku_10327	prod_1032	shop_002	电子产品_商品_10327	绿	309.84	cate_2	电子产品	2024-12-26 00:00:00	2025-01-06
sku_10328	prod_1032	shop_002	电子产品_商品_10328	红	125.4	cate_2	电子产品	2024-12-30 00:00:00	2025-01-06
sku_10329	prod_1032	shop_002	电子产品_商品_10329	黑	290.72	cate_2	电子产品	2024-12-11 00:00:00	2025-01-06
sku_10330	prod_1033	shop_002	电子产品_商品_10330	蓝	294.81	cate_2	电子产品	2024-12-25 00:00:00	2025-01-06
sku_10331	prod_1033	shop_002	食品_商品_10331	黑	314.72	cate_3	食品	2024-12-11 00:00:00	2025-01-06
sku_10332	prod_1033	shop_002	食品_商品_10332	红	457.64	cate_3	食品	2024-12-20 00:00:00	2025-01-06
sku_10333	prod_1033	shop_002	食品_商品_10333	黑	314.75	cate_3	食品	2024-12-23 00:00:00	2025-01-06
sku_10334	prod_1033	shop_002	食品_商品_10334	白	45.22	cate_3	食品	2024-12-18 00:00:00	2025-01-06
sku_10335	prod_1033	shop_002	食品_商品_10335	绿	464.61	cate_3	食品	2024-12-25 00:00:00	2025-01-06
sku_10336	prod_1033	shop_002	家居_商品_10336	蓝	423.21	cate_4	家居	2024-12-27 00:00:00	2025-01-06
sku_10337	prod_1033	shop_002	家居_商品_10337	蓝	313.63	cate_4	家居	2024-12-13 00:00:00	2025-01-06
sku_10338	prod_1033	shop_002	家居_商品_10338	绿	336.54	cate_4	家居	2024-12-25 00:00:00	2025-01-06
sku_10339	prod_1033	shop_002	家居_商品_10339	蓝	75.11	cate_4	家居	2024-12-08 00:00:00	2025-01-06
sku_10340	prod_1034	shop_002	家居_商品_10340	蓝	215.35	cate_4	家居	2024-12-25 00:00:00	2025-01-06
sku_10341	prod_1034	shop_003	服饰_商品_10341	蓝	186.49	cate_1	服饰	2024-12-27 00:00:00	2025-01-06
sku_10342	prod_1034	shop_003	服饰_商品_10342	白	160.54	cate_1	服饰	2024-12-24 00:00:00	2025-01-06
sku_10343	prod_1034	shop_003	服饰_商品_10343	蓝	348.92	cate_1	服饰	2025-01-05 00:00:00	2025-01-06
sku_10344	prod_1034	shop_003	服饰_商品_10344	黑	58.16	cate_1	服饰	2024-12-22 00:00:00	2025-01-06
sku_10345	prod_1034	shop_003	服饰_商品_10345	黑	225.23	cate_1	服饰	2024-12-07 00:00:00	2025-01-06
sku_10346	prod_1034	shop_003	电子产品_商品_10346	红	448.31	cate_2	电子产品	2025-01-05 00:00:00	2025-01-06
sku_10347	prod_1034	shop_003	电子产品_商品_10347	红	172.1	cate_2	电子产品	2024-12-16 00:00:00	2025-01-06
sku_10348	prod_1034	shop_003	电子产品_商品_10348	绿	297.52	cate_2	电子产品	2024-12-12 00:00:00	2025-01-06
sku_10349	prod_1034	shop_003	电子产品_商品_10349	白	285.07	cate_2	电子产品	2024-12-25 00:00:00	2025-01-06
sku_10350	prod_1035	shop_003	电子产品_商品_10350	白	275.43	cate_2	电子产品	2024-12-21 00:00:00	2025-01-06
sku_10351	prod_1035	shop_003	食品_商品_10351	黑	121.34	cate_3	食品	2024-12-18 00:00:00	2025-01-06
sku_10352	prod_1035	shop_003	食品_商品_10352	绿	108.26	cate_3	食品	2025-01-01 00:00:00	2025-01-06
sku_10353	prod_1035	shop_003	食品_商品_10353	蓝	149.64	cate_3	食品	2025-01-04 00:00:00	2025-01-06
sku_10354	prod_1035	shop_003	食品_商品_10354	黑	102.56	cate_3	食品	2024-12-30 00:00:00	2025-01-06
sku_10355	prod_1035	shop_003	食品_商品_10355	绿	141.61	cate_3	食品	2024-12-18 00:00:00	2025-01-06
sku_10356	prod_1035	shop_003	家居_商品_10356	白	167.36	cate_4	家居	2024-12-10 00:00:00	2025-01-06
sku_10357	prod_1035	shop_003	家居_商品_10357	蓝	92.16	cate_4	家居	2024-12-17 00:00:00	2025-01-06
sku_10358	prod_1035	shop_003	家居_商品_10358	白	107.41	cate_4	家居	2024-12-22 00:00:00	2025-01-06
sku_10359	prod_1035	shop_003	家居_商品_10359	白	481.84	cate_4	家居	2024-12-15 00:00:00	2025-01-06
sku_10360	prod_1036	shop_003	家居_商品_10360	白	261.03	cate_4	家居	2025-01-05 00:00:00	2025-01-06
sku_10361	prod_1036	shop_001	服饰_商品_10361	蓝	58.49	cate_1	服饰	2025-01-06 00:00:00	2025-01-07
sku_10362	prod_1036	shop_001	服饰_商品_10362	绿	237.96	cate_1	服饰	2024-12-26 00:00:00	2025-01-07
sku_10363	prod_1036	shop_001	服饰_商品_10363	绿	93.14	cate_1	服饰	2024-12-10 00:00:00	2025-01-07
sku_10364	prod_1036	shop_001	服饰_商品_10364	绿	184.9	cate_1	服饰	2025-01-05 00:00:00	2025-01-07
sku_10365	prod_1036	shop_001	服饰_商品_10365	白	299.01	cate_1	服饰	2024-12-15 00:00:00	2025-01-07
sku_10366	prod_1036	shop_001	电子产品_商品_10366	黑	382.29	cate_2	电子产品	2024-12-16 00:00:00	2025-01-07
sku_10367	prod_1036	shop_001	电子产品_商品_10367	红	330.75	cate_2	电子产品	2024-12-31 00:00:00	2025-01-07
sku_10368	prod_1036	shop_001	电子产品_商品_10368	红	53.63	cate_2	电子产品	2024-12-25 00:00:00	2025-01-07
sku_10369	prod_1036	shop_001	电子产品_商品_10369	绿	356.19	cate_2	电子产品	2024-12-11 00:00:00	2025-01-07
sku_10370	prod_1037	shop_001	电子产品_商品_10370	红	428.01	cate_2	电子产品	2024-12-15 00:00:00	2025-01-07
sku_10371	prod_1037	shop_001	食品_商品_10371	蓝	13.11	cate_3	食品	2025-01-02 00:00:00	2025-01-07
sku_10372	prod_1037	shop_001	食品_商品_10372	绿	66.05	cate_3	食品	2024-12-21 00:00:00	2025-01-07
sku_10373	prod_1037	shop_001	食品_商品_10373	绿	469.0	cate_3	食品	2024-12-28 00:00:00	2025-01-07
sku_10374	prod_1037	shop_001	食品_商品_10374	红	315.88	cate_3	食品	2024-12-31 00:00:00	2025-01-07
sku_10375	prod_1037	shop_001	食品_商品_10375	红	367.89	cate_3	食品	2024-12-31 00:00:00	2025-01-07
sku_10376	prod_1037	shop_001	家居_商品_10376	白	203.41	cate_4	家居	2024-12-18 00:00:00	2025-01-07
sku_10377	prod_1037	shop_001	家居_商品_10377	蓝	288.86	cate_4	家居	2024-12-19 00:00:00	2025-01-07
sku_10378	prod_1037	shop_001	家居_商品_10378	红	448.43	cate_4	家居	2025-01-05 00:00:00	2025-01-07
sku_10379	prod_1037	shop_001	家居_商品_10379	白	307.22	cate_4	家居	2024-12-31 00:00:00	2025-01-07
sku_10380	prod_1038	shop_001	家居_商品_10380	蓝	164.29	cate_4	家居	2024-12-19 00:00:00	2025-01-07
sku_10381	prod_1038	shop_002	服饰_商品_10381	黑	443.01	cate_1	服饰	2024-12-18 00:00:00	2025-01-07
sku_10382	prod_1038	shop_002	服饰_商品_10382	黑	135.01	cate_1	服饰	2024-12-23 00:00:00	2025-01-07
sku_10383	prod_1038	shop_002	服饰_商品_10383	绿	86.18	cate_1	服饰	2025-01-02 00:00:00	2025-01-07
sku_10384	prod_1038	shop_002	服饰_商品_10384	黑	271.18	cate_1	服饰	2024-12-11 00:00:00	2025-01-07
sku_10385	prod_1038	shop_002	服饰_商品_10385	黑	411.6	cate_1	服饰	2024-12-22 00:00:00	2025-01-07
sku_10386	prod_1038	shop_002	电子产品_商品_10386	红	78.53	cate_2	电子产品	2024-12-20 00:00:00	2025-01-07
sku_10387	prod_1038	shop_002	电子产品_商品_10387	蓝	253.04	cate_2	电子产品	2024-12-27 00:00:00	2025-01-07
sku_10388	prod_1038	shop_002	电子产品_商品_10388	蓝	80.3	cate_2	电子产品	2024-12-20 00:00:00	2025-01-07
sku_10389	prod_1038	shop_002	电子产品_商品_10389	蓝	213.58	cate_2	电子产品	2024-12-24 00:00:00	2025-01-07
sku_10390	prod_1039	shop_002	电子产品_商品_10390	白	80.32	cate_2	电子产品	2024-12-25 00:00:00	2025-01-07
sku_10391	prod_1039	shop_002	食品_商品_10391	白	159.02	cate_3	食品	2025-01-05 00:00:00	2025-01-07
sku_10392	prod_1039	shop_002	食品_商品_10392	蓝	89.95	cate_3	食品	2025-01-06 00:00:00	2025-01-07
sku_10393	prod_1039	shop_002	食品_商品_10393	白	467.9	cate_3	食品	2024-12-08 00:00:00	2025-01-07
sku_10394	prod_1039	shop_002	食品_商品_10394	蓝	441.33	cate_3	食品	2024-12-11 00:00:00	2025-01-07
sku_10395	prod_1039	shop_002	食品_商品_10395	黑	190.6	cate_3	食品	2024-12-23 00:00:00	2025-01-07
sku_10396	prod_1039	shop_002	家居_商品_10396	红	456.88	cate_4	家居	2024-12-17 00:00:00	2025-01-07
sku_10397	prod_1039	shop_002	家居_商品_10397	白	59.52	cate_4	家居	2024-12-26 00:00:00	2025-01-07
sku_10398	prod_1039	shop_002	家居_商品_10398	白	209.32	cate_4	家居	2024-12-22 00:00:00	2025-01-07
sku_10399	prod_1039	shop_002	家居_商品_10399	红	127.05	cate_4	家居	2024-12-26 00:00:00	2025-01-07
sku_10400	prod_1040	shop_002	家居_商品_10400	绿	281.24	cate_4	家居	2024-12-18 00:00:00	2025-01-07
sku_10401	prod_1040	shop_003	服饰_商品_10401	绿	401.78	cate_1	服饰	2024-12-18 00:00:00	2025-01-07
sku_10402	prod_1040	shop_003	服饰_商品_10402	绿	76.45	cate_1	服饰	2024-12-30 00:00:00	2025-01-07
sku_10403	prod_1040	shop_003	服饰_商品_10403	白	152.21	cate_1	服饰	2024-12-11 00:00:00	2025-01-07
sku_10404	prod_1040	shop_003	服饰_商品_10404	白	222.57	cate_1	服饰	2024-12-08 00:00:00	2025-01-07
sku_10405	prod_1040	shop_003	服饰_商品_10405	绿	209.3	cate_1	服饰	2025-01-02 00:00:00	2025-01-07
sku_10406	prod_1040	shop_003	电子产品_商品_10406	红	321.6	cate_2	电子产品	2025-01-02 00:00:00	2025-01-07
sku_10407	prod_1040	shop_003	电子产品_商品_10407	蓝	184.66	cate_2	电子产品	2025-01-01 00:00:00	2025-01-07
sku_10408	prod_1040	shop_003	电子产品_商品_10408	黑	353.17	cate_2	电子产品	2025-01-01 00:00:00	2025-01-07
sku_10409	prod_1040	shop_003	电子产品_商品_10409	白	179.94	cate_2	电子产品	2024-12-15 00:00:00	2025-01-07
sku_10410	prod_1041	shop_003	电子产品_商品_10410	白	186.02	cate_2	电子产品	2024-12-29 00:00:00	2025-01-07
sku_10411	prod_1041	shop_003	食品_商品_10411	黑	49.23	cate_3	食品	2024-12-13 00:00:00	2025-01-07
sku_10412	prod_1041	shop_003	食品_商品_10412	黑	401.73	cate_3	食品	2025-01-02 00:00:00	2025-01-07
sku_10413	prod_1041	shop_003	食品_商品_10413	红	97.73	cate_3	食品	2024-12-29 00:00:00	2025-01-07
sku_10414	prod_1041	shop_003	食品_商品_10414	红	95.57	cate_3	食品	2024-12-15 00:00:00	2025-01-07
sku_10415	prod_1041	shop_003	食品_商品_10415	绿	427.86	cate_3	食品	2024-12-17 00:00:00	2025-01-07
sku_10416	prod_1041	shop_003	家居_商品_10416	黑	168.47	cate_4	家居	2024-12-14 00:00:00	2025-01-07
sku_10417	prod_1041	shop_003	家居_商品_10417	红	399.16	cate_4	家居	2024-12-11 00:00:00	2025-01-07
sku_10418	prod_1041	shop_003	家居_商品_10418	黑	89.63	cate_4	家居	2025-01-04 00:00:00	2025-01-07
sku_10419	prod_1041	shop_003	家居_商品_10419	绿	281.6	cate_4	家居	2024-12-11 00:00:00	2025-01-07
sku_10420	prod_1042	shop_003	家居_商品_10420	白	226.17	cate_4	家居	2025-01-03 00:00:00	2025-01-07
sku_10421	prod_1042	shop_001	服饰_商品_10421	绿	51.35	cate_1	服饰	2025-01-02 00:00:00	2025-01-08
sku_10422	prod_1042	shop_001	服饰_商品_10422	红	138.52	cate_1	服饰	2024-12-31 00:00:00	2025-01-08
sku_10423	prod_1042	shop_001	服饰_商品_10423	绿	100.66	cate_1	服饰	2024-12-21 00:00:00	2025-01-08
sku_10424	prod_1042	shop_001	服饰_商品_10424	白	187.89	cate_1	服饰	2024-12-24 00:00:00	2025-01-08
sku_10425	prod_1042	shop_001	服饰_商品_10425	白	429.54	cate_1	服饰	2024-12-18 00:00:00	2025-01-08
sku_10426	prod_1042	shop_001	电子产品_商品_10426	绿	419.66	cate_2	电子产品	2025-01-05 00:00:00	2025-01-08
sku_10427	prod_1042	shop_001	电子产品_商品_10427	黑	421.14	cate_2	电子产品	2024-12-15 00:00:00	2025-01-08
sku_10428	prod_1042	shop_001	电子产品_商品_10428	黑	197.01	cate_2	电子产品	2024-12-22 00:00:00	2025-01-08
sku_10429	prod_1042	shop_001	电子产品_商品_10429	绿	416.74	cate_2	电子产品	2024-12-27 00:00:00	2025-01-08
sku_10430	prod_1043	shop_001	电子产品_商品_10430	绿	160.0	cate_2	电子产品	2024-12-25 00:00:00	2025-01-08
sku_10431	prod_1043	shop_001	食品_商品_10431	绿	228.63	cate_3	食品	2024-12-15 00:00:00	2025-01-08
sku_10432	prod_1043	shop_001	食品_商品_10432	绿	332.17	cate_3	食品	2025-01-07 00:00:00	2025-01-08
sku_10433	prod_1043	shop_001	食品_商品_10433	黑	187.1	cate_3	食品	2024-12-26 00:00:00	2025-01-08
sku_10434	prod_1043	shop_001	食品_商品_10434	白	498.63	cate_3	食品	2024-12-31 00:00:00	2025-01-08
sku_10435	prod_1043	shop_001	食品_商品_10435	白	382.33	cate_3	食品	2024-12-16 00:00:00	2025-01-08
sku_10436	prod_1043	shop_001	家居_商品_10436	蓝	50.56	cate_4	家居	2024-12-19 00:00:00	2025-01-08
sku_10437	prod_1043	shop_001	家居_商品_10437	绿	471.09	cate_4	家居	2024-12-27 00:00:00	2025-01-08
sku_10438	prod_1043	shop_001	家居_商品_10438	黑	102.79	cate_4	家居	2025-01-02 00:00:00	2025-01-08
sku_10439	prod_1043	shop_001	家居_商品_10439	蓝	477.45	cate_4	家居	2024-12-11 00:00:00	2025-01-08
sku_10440	prod_1044	shop_001	家居_商品_10440	蓝	412.4	cate_4	家居	2024-12-19 00:00:00	2025-01-08
sku_10441	prod_1044	shop_002	服饰_商品_10441	黑	264.24	cate_1	服饰	2025-01-03 00:00:00	2025-01-08
sku_10442	prod_1044	shop_002	服饰_商品_10442	黑	349.59	cate_1	服饰	2024-12-15 00:00:00	2025-01-08
sku_10443	prod_1044	shop_002	服饰_商品_10443	红	157.11	cate_1	服饰	2024-12-27 00:00:00	2025-01-08
sku_10444	prod_1044	shop_002	服饰_商品_10444	红	111.59	cate_1	服饰	2024-12-26 00:00:00	2025-01-08
sku_10445	prod_1044	shop_002	服饰_商品_10445	绿	294.47	cate_1	服饰	2024-12-14 00:00:00	2025-01-08
sku_10446	prod_1044	shop_002	电子产品_商品_10446	红	232.18	cate_2	电子产品	2025-01-01 00:00:00	2025-01-08
sku_10447	prod_1044	shop_002	电子产品_商品_10447	红	336.8	cate_2	电子产品	2024-12-29 00:00:00	2025-01-08
